"206891110001_R01C01"	"206891110001_R03C01"	"206891110001_R07C01"	"206891110001_R08C01"	"206891110002_R02C01"	"206891110002_R04C01"	"206891110002_R06C01"	"206891110002_R08C01"	"206891110004_R01C01"	"206891110004_R03C01"	"206891110004_R07C01"	"206891110004_R08C01"	"206891110005_R02C01"	"206891110005_R04C01"	"206891110005_R06C01"	"206891110005_R08C01"
"cg17167852_TC11"	0.0342132427554404	0.961729753719028	0.976776537002457	0.0805020958165576	0.0261481957783727	0.920634401059298	0.00904829468152172	0.905135071980933	0.0135316480884651	0.972113056299046	0.820848095886454	0.0281214601407602	0.133930797497089	0.931979221653984	0.0259631942709499	0.978700735724447
"cg18449728_BC11"	0.0218458481410431	0.896325606747116	0.972703489622134	0.0423091289720744	0.0218495865843022	0.948589704214146	0.0221796487292285	0.805182420125911	0.0201550567830926	0.91794040936904	0.933157503615735	0.0400203819311856	0.074688933420172	0.957064738849281	0.0236308847882226	0.962045777982903
"cg23125542_BC11"	0.075001800090513	0.958483693260385	0.968474728277437	0.020440213975309	0.0106973049804744	0.933077110602046	0.017724832864999	0.886494431089656	0.0495299776232884	0.963637771422151	0.845819561075214	0.0164919246029605	0.0596154930038805	0.963622817640495	0.119066479338337	0.973034506362547
"cg21746997_TC11"	0.0346832599959984	0.938075334169091	0.972308695481017	0.0629616548343025	0.020563667892696	0.939843713815582	0.0185131710899104	0.967304465949239	0.028621023676376	0.955488764577552	0.828441957995609	0.0281752068314926	0.108391335775287	0.879395848898187	0.0310423899317899	0.975678669675963
"cg21665928_TC11"	0.046929860604954	0.929366851258174	0.963131503684003	0.0263709093311111	0.0204804914579046	0.946456975973263	0.0310223032058036	0.911568448219063	0.026534481941068	0.946880406476561	0.884756733642748	0.0202511891331942	0.0319103723636371	0.860756781596955	0.0722897336012067	0.970472970542547
"cg13470341_TC11"	0.118960522861491	0.946022227902092	0.953010172960226	0.0249081313160515	0.0116372142622229	0.931798902572409	0.0212934680631631	0.869733960312387	0.0395726812847265	0.954679437570325	0.901322385508247	0.0142312577324175	0.0155501460829733	0.932768855387254	0.0843236172031084	0.971677949441484
"cg09267113_TC11"	0.03395845660174	0.840950389194601	0.972876785979057	0.0734043324479669	0.00968485530513075	0.972521810913599	0.0117182773109182	0.892718857386842	0.0105929351131073	0.90648522001112	0.831712295846795	0.0283921061642585	0.0356833061069501	0.950298496897088	0.0111426363621748	0.967636557427849
"cg02321062_TC11"	0.0530694549212115	0.968311387454205	0.981474838257293	0.0724839810784673	0.0435065274290635	0.927553170333449	0.034165283663604	0.938949431448351	0.041740590814761	0.972122358124484	0.890313398634419	0.065862212512784	0.0746325786761249	0.923505170998559	0.0578313977231173	0.981564879602469
"cg04656451_BC21"	0.937350440245924	0.918938411429238	0.0438871463177475	0.0362308562119444	0.0216165701810216	0.0378931855779389	0.934373037317307	0.869122679764185	0.936133838753051	0.925695600258082	0.0368418944962699	0.0208326718637821	0.0264634865913965	0.0296700295642709	0.940747710618627	0.936579716417929
"cg12800105_TC21"	0.946261981537914	0.943954340288894	0.116620788552089	0.0244132387250446	0.020673668369546	0.052611619133226	0.933786237836169	0.923568350800902	0.947794467813849	0.94512969313227	0.0620528704240518	0.0295462127937406	0.0300398291910202	0.0648137020465	0.95570514308518	0.945879724001476
"cg22809229_TC21"	0.051605557599608	0.938517244605319	0.956904234625272	0.0436146530557002	0.0265940237087593	0.921400792562184	0.0257797245896451	0.909415299464445	0.0399650106602853	0.940597779868685	0.934435943766088	0.0330836488505038	0.0350698424949376	0.923737216608191	0.0658544458935111	0.943333513868578
"cg08712932_BC11"	0.0142339579827629	0.963818602389028	0.967565026924816	0.0273407222880469	0.0210070462859593	0.81885899947929	0.0222932838702035	0.952537923808013	0.0164087692044851	0.961031715945033	0.8881900487024	0.0300642046715177	0.0550469940336279	0.818314210371562	0.0391214211584373	0.9684912183364
"cg07263475_TC11"	0.0525073744347099	0.868428854012462	0.976852160212565	0.0449470035626593	0.0108011936178015	0.949480083443862	0.0103072938482817	0.85837642341803	0.0206705097144105	0.907454181608726	0.93896622469524	0.0322483055411275	0.0833104426872602	0.961600044988433	0.0463723907042535	0.967733900188272
"cg05798125_BC11"	0.940818571161704	0.0307232508868349	0.979210979045747	0.0443189722998858	0.0190697031793218	0.879078271086079	0.885762557369812	0.0178577825712868	0.945951268668151	0.0195884226437732	0.872352604129122	0.01595121472171	0.0158816427775675	0.897278521229079	0.920647448166861	0.0210520126508816
"cg26422161_BC11"	0.0166188397326126	0.970292593577183	0.976185071374128	0.18446733265588	0.0622387367170332	0.968082851820193	0.01595760251661	0.961917112532673	0.0185829664542647	0.965427021412166	0.977464872248961	0.126888175128282	0.224284977157378	0.962994218752965	0.0179031863569421	0.976841924120774
"cg01162037_TC11"	0.94154375442816	0.0261377609552269	0.959382119048061	0.0377693416301903	0.0387440725541624	0.92256254187204	0.883726111202331	0.0242199294127561	0.921107362497798	0.0270170627785137	0.923393478370316	0.0307003934685737	0.0513238281446971	0.914280677298958	0.942792880070289	0.0289390900955766
"cg01561393_BC21"	0.949233072678319	0.929702017624241	0.0675918746631435	0.055883815052081	0.0260411406405449	0.0376612914786728	0.929942636513151	0.895701757627286	0.933971653668641	0.929887825684084	0.0307066266067406	0.0210553145397952	0.0354195230604249	0.0333246454621267	0.944332797328057	0.938577743105468
"cg04513006_BC11"	0.0347123034455745	0.952876197989991	0.964519888061142	0.0827651079951472	0.0275989130232738	0.907420654619495	0.018629819009792	0.963815397193295	0.0281275190207391	0.960929038168918	0.832396580626004	0.0532218610097641	0.0702257292904516	0.915011478073156	0.024929696756825	0.968574914999551
"cg08545593_TC21"	0.926116759463888	0.932780565767118	0.0287846951791957	0.0358191751179261	0.0323685992456129	0.0242638069939125	0.916319017478138	0.908573608196146	0.929294417984271	0.928907396487117	0.0258935241190177	0.0371630188289004	0.0472470431275351	0.0275393902976189	0.929073457831132	0.93391796433121
"cg07251711_BC11"	0.104153139224547	0.926817942008799	0.957138777386452	0.0533018762110138	0.0194549077917271	0.93755559889608	0.0196882542097536	0.931218211728058	0.0497384468318082	0.935373976095493	0.924041919235507	0.0135648478579208	0.0119326635181173	0.921869360856153	0.0926942386840154	0.96501254675231
"cg26446187_BC11"	0.0408837791988386	0.953120051529084	0.979973469933078	0.184803377811548	0.0367068150530785	0.922664642321048	0.0135760072083554	0.929519815807807	0.0218559393458443	0.962672676033478	0.969139023985319	0.0526598415188226	0.203265803399697	0.977629554797857	0.024369860128864	0.980281699008872
"cg06848185_TC12"	0.976210465810153	0.0749756714230859	0.975524525078072	0.0743742639436937	0.0155285198107561	0.9581063230098	0.971247883777936	0.0695548139523902	0.976449591059098	0.146910154300725	0.965799980380303	0.0360672935222687	0.0851582186667427	0.971454701357052	0.969274842354729	0.130463630865692
"cg19982046_BC21"	0.941538888412293	0.92473452677032	0.0317877684232513	0.0405888659950363	0.0320826492497763	0.0326452441366776	0.911421419630074	0.903206554833182	0.933552560242063	0.937661424099522	0.0203106543012721	0.0320112391964495	0.0780676359176282	0.0192131062886871	0.937387367019423	0.938875074526399
"cg20234947_BC21"	0.0320597553003013	0.943011520728017	0.922358624525862	0.0287692975320409	0.0256831050845665	0.911003787390955	0.0209936956384272	0.925173558859157	0.019280810414723	0.952081499026665	0.871524306575788	0.022745999443993	0.0345323083933324	0.876401948994734	0.0226935024155676	0.943307774005674
"cg05886987_BC21"	0.934442426193363	0.927762309365713	0.0340301216107731	0.0311089981866616	0.026961626534743	0.0367319440931128	0.919730825720211	0.885244570530326	0.93366102601786	0.926221419078263	0.0365126724638811	0.02554475229509	0.029343482813835	0.02059939703772	0.923247020533406	0.93312264884137
"cg26182601_BC21"	0.940116795960043	0.928085286900585	0.0399637560052131	0.037832580059018	0.0307068062752453	0.0389031751617074	0.923624248170387	0.907971037790439	0.931445444164787	0.93097627736244	0.0321648827031763	0.0305863726941361	0.0455732959678226	0.0291151442354482	0.930597196055976	0.935901080019618
"cg23346462_TC11"	0.942190329777671	0.0204485521858099	0.969986967808855	0.0667449122586165	0.0218167525962815	0.879645161799608	0.936293597224973	0.022201928451036	0.941440700152655	0.0402883588914657	0.922133494404315	0.0463662484746902	0.0454942601362907	0.88991182596446	0.950339787797894	0.0330852330565178
"cg00971789_TC21"	0.934982778723079	0.0163159213037381	0.933112017444854	0.0714537919222306	0.0328050803261281	0.925065427988898	0.930830913003116	0.0370157260632707	0.949372273269667	0.0227410755386047	0.868684073128153	0.0495878350937806	0.03558805786296	0.947520997616449	0.944549983855266	0.0313779266598504
"cg27529628_TC21"	0.0512842431162757	0.93998534325057	0.950476329800582	0.0706007950550164	0.0509086398694457	0.942816224927289	0.0314785279232909	0.940879653749992	0.038746312173034	0.942987662484772	0.932214107047702	0.0525996014625895	0.061680313009935	0.958266914365874	0.0606848930793411	0.953140566346246
"cg00643111_BC11"	0.0577014857488333	0.95192254504921	0.970392633180556	0.0537475391406746	0.0442272734067727	0.956886347313136	0.0318306475096481	0.927069520126264	0.0482616021274369	0.952162031222018	0.958166774733993	0.0393721422896196	0.0738352107147788	0.954095515432793	0.156734315959273	0.964163961634123
"cg12177334_BC21"	0.943183555677517	0.906861382936937	0.0437865663110622	0.0348744412858496	0.0303285689942259	0.0265111477542196	0.921274220867243	0.880076675593746	0.930156794215806	0.93151237520479	0.0217455552978818	0.0309088469279305	0.0482413746858085	0.0233740001093075	0.944452365424877	0.940167704236148
"cg02997560_TC21"	0.925671328450125	0.908499651936486	0.0256184785602301	0.0231033557542992	0.018416081288384	0.0178009773825952	0.905613543842962	0.886366559680694	0.909337553579834	0.917371145822305	0.0181876887388792	0.0242590472005642	0.0266919915936923	0.0145024601483912	0.919541672662693	0.936546105728216
"cg05037210_TC11"	0.0528412231708018	0.913794551967642	0.978662534916004	0.102957306117211	0.0216997599562852	0.971740902380927	0.016230299150961	0.869696061947645	0.0132763982605538	0.950357066578837	0.935312022680567	0.0421845535793987	0.171411160020124	0.966595233195665	0.035932708603742	0.977229615000946
"cg06814664_BC21"	0.0344075968736416	0.929730785581974	0.926749266876123	0.0379037623003096	0.023032879515429	0.909562310358064	0.0227594417893413	0.936721129378553	0.0371567862001799	0.938287530932345	0.869468177041747	0.0313406548294674	0.0175041802620582	0.917251484682305	0.0304645682792914	0.943048930999097
"cg18713528_BC11"	0.105893547935488	0.95987421193728	0.972896858937503	0.0183615983500283	0.0195835100266009	0.871799263124021	0.0389306278423548	0.941448412621207	0.0482826457660411	0.961812807988265	0.928386411207243	0.0210841366760865	0.0275462638689119	0.931200766744388	0.141595087268169	0.969224472861281
"cg09156097_BC11"	0.957331931249229	0.952954981693543	0.0295177490077716	0.139233669944589	0.0581851057857681	0.0368050321089499	0.950546065832083	0.961386064529195	0.95037984577787	0.954823389015786	0.0258119925956592	0.0626508682789139	0.155961658729721	0.0244202615218079	0.954714581949183	0.969209553201195
"cg20733500_BC11"	0.0222036703674826	0.945724215300707	0.982347333766385	0.0389389955910978	0.0107989275389482	0.836509193557734	0.0154384943956525	0.906018832616656	0.0133166293389827	0.952390711673796	0.866633399326197	0.0332375545776317	0.035481379458256	0.859517422636819	0.0483415295451368	0.981273211285635
"cg01691090_BC11"	0.0145659705941067	0.978080777877268	0.980916745263264	0.210192352186135	0.0918108476127252	0.977248531012783	0.0154961571174665	0.978896361428622	0.013471678032029	0.98116588481878	0.968696146071336	0.141924078377617	0.255452253691722	0.979032096776883	0.0187165600092124	0.981883714961153
"cg02751123_TC11"	0.0172982579671632	0.964925377556782	0.965675290101933	0.0988522796628692	0.0198485771450373	0.748652301940838	0.0109659175073183	0.964618300091956	0.0132806270759176	0.962191405750281	0.908801294296207	0.0175517799990956	0.0831003457010851	0.868488458455892	0.0134404081417093	0.972239783296487
"cg17464383_TC11"	0.0194105128028622	0.799363171833989	0.971804816117055	0.0371927434483303	0.0237587431257003	0.961809504538716	0.0197283485317996	0.853764441454739	0.0218812022024751	0.885139652224412	0.95389977197258	0.0296251896490842	0.0476093035285825	0.955173281592617	0.0443036125920312	0.967382750574896
"cg08138385_BC21"	0.938281947907513	0.039260104648057	0.922967585841873	0.0536257192129183	0.0319735534864273	0.931448234063297	0.948383038559262	0.0363385246691343	0.936360676276044	0.0355112541871836	0.914070639159907	0.035252266167767	0.0428013006953763	0.921599002277324	0.952236686932707	0.0554935013826614
"cg13793754_BC11"	0.0481550711488291	0.923307589096143	0.959603738589201	0.0259233188874045	0.0276813957907099	0.949902944448507	0.0449217804587812	0.908219469762346	0.0400282187212678	0.930724665374088	0.934003735783847	0.0393893899118487	0.036174669712351	0.936747385530574	0.11915883291231	0.965605743701445
"cg15687929_BC21"	0.929053799374465	0.875197596290626	0.0293791745185169	0.0242909062622222	0.0239555309754612	0.0261963600942782	0.921834398808301	0.914366717096051	0.936001339155715	0.904669859273958	0.0208382520926528	0.0280069691696905	0.0299870010889593	0.0229814600821734	0.939027996245025	0.918380137735604
"cg00755546_BC11"	0.0223354513939338	0.895902882691239	0.960643795226388	0.0532445147575292	0.02059831778539	0.862603158300199	0.0147305276999525	0.897946226439184	0.0148747963703977	0.94368818500852	0.854868249493051	0.015727351749627	0.0404967678888333	0.925691880615296	0.0164716876455424	0.97629265016712
"cg09055202_BC21"	0.948713738280967	0.89022824402199	0.0348597567594827	0.042596725839101	0.0218147548813659	0.0332633643416509	0.922213029792565	0.9152075754239	0.936388635855164	0.91066119149333	0.028679887881586	0.048148993339237	0.0366602454414693	0.0250576915035581	0.944532109905227	0.935134978639867
"cg04616797_TC11"	0.0126399024511439	0.773444788756931	0.981808714582551	0.0131714700746261	0.0144877634403112	0.942941950037906	0.0155847177513202	0.740489475520432	0.0100301300167561	0.832681710527469	0.959515640604382	0.0093675647332616	0.0171721436966213	0.98044122254039	0.0133564407921696	0.953922049885956
"cg00514895_TC11"	0.0153932439750222	0.825787020270683	0.979139486482422	0.06049552302873	0.0122722873072562	0.880474614019625	0.0146174689349671	0.799376024378497	0.014015703352742	0.888329006300807	0.956147051612876	0.0235161246805941	0.0169926686996037	0.963317531028435	0.0182241166178593	0.976887305234138
"cg14896134_BC11"	0.0102117649502658	0.913076016136867	0.976780292348991	0.0764982356463886	0.071127732274005	0.967870179555557	0.00776999262592571	0.895149134428659	0.0107379260242328	0.954135005946819	0.850678710943631	0.028017616615984	0.187208194419283	0.957809920068089	0.0107609521733126	0.975340022606764
"cg04208750_TC21"	0.945323792675536	0.0429354041030428	0.903798755573975	0.0405774070097871	0.0226504903472105	0.933167871667815	0.94032635778334	0.0311814003105459	0.947343571246061	0.0539863589054888	0.935209844174082	0.0487019681759151	0.0302888941036867	0.900729302389358	0.951466344431349	0.0565887363190767
"cg05824709_BC21"	0.924419599435322	0.929886992550586	0.0260064289217139	0.043830838072195	0.0313509895205885	0.0262744125425059	0.902379809010763	0.933776251981733	0.915439241252307	0.931509065398153	0.0212161791714732	0.0405238145145509	0.0450741665833723	0.0208647160362825	0.90992074487367	0.939554745689218
"cg12687687_TC21"	0.0383234256678662	0.0204787524909558	0.931011088422644	0.89538499100197	0.929810426262932	0.922917088918348	0.0363680898450159	0.0240019688818566	0.0365567959139694	0.0224312172534339	0.934208294307639	0.910232351982569	0.954428050121184	0.92659904281923	0.0703708106357024	0.0268459309644451
